index,type,smiles
297,YLIDE,Fc1ccc(C=P(c2ccccc2)(c2ccccc2)c2ccccc2)nc1
298,CARBONYL,COc1c(C)c(C)c2c(c1C)CC[C@](C)(CC=O)O2
299,YLIDE,CCCCCCCCCCCCCCCCCCC=P(c1ccccc1)(c1ccccc1)c1ccccc1
300,CARBONYL,O=CCC/C=C/I
301,YLIDE,CC(C)CCCCCCCC=P(c1ccccc1)(c1ccccc1)c1ccccc1
302,CARBONYL,CC1(C)CC[C@]2(C=O)CC[C@]3(C)[C@H]([C@H](O)C[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1
303,CARBONYL,O=C(Cl)c1ccccc1
304,YLIDE,C=C[C@H]1CC[C@H](C=P(c2ccccc2)(c2ccccc2)c2ccccc2)CC1
305,CARBONYL,CCOC(=O)c1[se]c(-c2ccc(O)c(C=O)c2)nc1C
306,CARBONYL,CC1(C)O[C@@H](C=O)[C@H](CO[Si](C)(C)C(C)(C)C)O1
307,CARBONYL,O=C1CC[C@H](Cc2ccccc2)[C@H]2C[C@@H]12
308,CARBONYL,N#Cc1cccc2c1CCC2=O
309,CARBONYL,O=Cc1cc2cc(F)ccc2[nH]1
310,YLIDE,CC(C)CCCC(C)CCCC(C)CC=P(c1ccccc1)(c1ccccc1)c1ccccc1
311,CARBONYL,O=Cc1ccc2cc(OC(F)(F)F)ccc2n1
312,CARBONYL,O=C1C2CC3CC(C2)CC1C3
313,CARBONYL,CC(=O)OC/C=C(\C)CC/C=C(\C)C=O
314,CARBONYL,CCOC(=O)CCC(=O)c1cccs1
315,CARBONYL,C=CCC[C@]1(C)[C@@H](C=O)C[C@@H]2C(=O)C=C(OC)[C@@]1(CO[Si](C(C)C)(C(C)C)C(C)C)C2=O
316,CARBONYL,COc1ccc(CO[C@H]2[C@H](OC)[C@@H](OC)[C@@H](OC)O[C@@H]2C=O)cc1
317,CARBONYL,CCCCCCCCCCOc1cc(C=O)cc(OCCBr)c1
318,CARBONYL,CS(=O)(=O)c1ccc2c(c1)CCN2c1ccnc(OC2CCN(c3ccc(C=O)cn3)CC2)c1
319,CARBONYL,Cc1cc(C)c(C(=O)/C=C/C[C@H](CC=O)c2ccccc2)c(C)c1
320,CARBONYL,CC(C)(C)[Si](C)(C)OCC1(C=O)CC1
321,CARBONYL,O=C1CC[C@@H]([N+](=O)[O-])[C@H](c2ccc(C(F)(F)F)nc2)C1
322,CARBONYL,CC1(C)O[C@H](C=O)[C@@H](CO[Si](C)(C)C(C)(C)C)O1
323,CARBONYL,CC(C)(C)[Si](OC[C@@H]1CC[C@@]2(C)O[C@@]3(C)C[C@@](C)(O[Si](C)(C)C)[C@H](C[C@H]4O[C@@H]4C=O)O[C@@H]3C[C@@H]2O1)(c1ccccc1)c1ccccc1
324,CARBONYL,CC(C)(C)OC(=O)N[C@@]1(c2ccccc2F)CCO[C@H]1C=O
325,CARBONYL,CCCC(=O)CCC[C@H]1CC[C@H](C=O)N1C(=O)OCc1ccccc1
326,YLIDE,C(c1ccccn1)=P(c1ccccc1)(c1ccccc1)c1ccccc1
327,CARBONYL,NS(=O)(=O)Oc1ccccc1C=O
328,CARBONYL,O=Cc1cc2c3c(c1)CCCN3CCC2
329,CARBONYL,Cc1ccc(S(=O)(=O)n2cc(-c3ccccc3C=O)c3ccccc32)cc1
330,CARBONYL,C/C(=C\[C@H](C)CCC=O)C(=O)c1ccco1
331,CARBONYL,COCOc1c(C)cccc1C(=O)CNC(=O)OC(C)(C)C
332,YLIDE,CN1c2ccccc2Sc2cc(C=P(c3ccccc3)(c3ccccc3)c3ccccc3)ccc21
333,CARBONYL,COC(=O)CCC[C@@H]1O[C@H]1C=O
334,CARBONYL,Cc1cccc(C=O)c1O
335,CARBONYL,O=CCCCCCC=O
336,CARBONYL,O=C1CCC(n2nnc3cnc4c(ccn4S(=O)(=O)c4ccccc4)c32)CC1
337,CARBONYL,COCOc1ccc(/C=C(\Oc2ccc(C=O)cc2OC)C(=O)OC)cc1OC
338,CARBONYL,CC(C)(C)[Si](C)(C)OCC1(C=O)CC1(c1ccccc1)c1ccccc1
339,CARBONYL,O=CCCCCc1ccccc1
340,CARBONYL,CC(=O)CCC(C=O)C(C)C
341,CARBONYL,O=Cc1sc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)c2c1C1CCC2CC1
342,YLIDE,O=C(C=P(c1ccccc1)(c1ccccc1)c1ccccc1)Nc1ccccc1
343,CARBONYL,C=C(C)c1cccc(C(=O)C(C)C)c1
344,CARBONYL,CCOC(=O)[C@H]1CC=C[C@H](CC=O)[C@]12C(=O)Oc1ccccc12
345,CARBONYL,O=CCCCC#Cc1ccccc1
346,CARBONYL,CC(=O)Oc1ccc(C=O)c(Cl)c1
347,CARBONYL,O=C(CF)CF
348,CARBONYL,CCS(=O)(=O)c1ccc(Oc2c(C)cccc2C=O)c(Br)c1
349,YLIDE,C=C(C(=O)OC)[C@H](C(C(=O)OCC)=P(c1ccccc1)(c1ccccc1)c1ccccc1)c1ccccc1
350,CARBONYL,O=CC[C@@H]1O[C@H](COCc2ccccc2)[C@@H](OCc2ccccc2)[C@H](OCc2ccccc2)[C@H]1OCc1ccccc1
351,CARBONYL,CCC1(CCCCCC=O)OCCO1
352,CARBONYL,O=C[C@H]1[C@H]2CCC3(OCCO3)[C@@H]12
353,CARBONYL,CCOC(=O)C1(C)CCCCC1=O
354,CARBONYL,COCOC[C@@H]1C[C@H]2CC=C(CCCO[Si](c3ccccc3)(c3ccccc3)C(C)(C)C)[C@@]2(CC=O)[C@H](OCOC)C1
355,CARBONYL,CC1(C)OC(=O)[C@@H](CC=O)O1
356,CARBONYL,CN(CCCCCCCl)c1ccc(C=O)cc1
357,CARBONYL,O=Cc1c[nH]c2ccc(OC(F)(F)F)cc12
358,YLIDE,FC(F)(F)C=P(c1ccccc1)(c1ccccc1)c1ccccc1
359,CARBONYL,O=C[C@@H]1[C@H](OCc2ccccc2)[C@@H](OCc2ccccc2)[C@@H](OCc2ccccc2)[C@@H](COCc2ccccc2)N1C(=O)OCc1ccccc1
360,CARBONYL,CCCCC(=O)C(F)(F)c1ccccc1
361,CARBONYL,COc1ccc(C(Nc2nc(OCc3ccccc3)c3ncn([C@H]4C[C@H](OC(C)(C)C)[C@@H](COC(C)(C)C)C4=O)c3n2)(c2ccccc2)c2ccccc2)cc1
362,YLIDE,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)CC=P(c1ccccc1)(c1ccccc1)c1ccccc1
363,CARBONYL,CCO[C@@H]1C=C(C)C[C@@H](C=O)O1
364,CARBONYL,CC(C)(C)[Si](C)(C)Oc1ccc(CC[C@H](O)CC=O)cc1
365,CARBONYL,C[C@@H](CO[Si](c1ccccc1)(c1ccccc1)C(C)(C)C)C[C@H](C)[C@@H](OCc1ccccc1)[C@@H](C)C=O
366,CARBONYL,C=C(C)c1cc(C)c(C)c(OC)c1C=O
367,YLIDE,C(C1CCOCC1)=P(c1ccccc1)(c1ccccc1)c1ccccc1
368,CARBONYL,O=CCCC#CC[C@H]1CCC(=O)O1
369,CARBONYL,COc1c(Br)cccc1C=O
370,CARBONYL,C=C[C@@]1(C(=O)OC(C)(C)C)C[C@@](C=O)(COC(=O)CCC)CS1
371,CARBONYL,O=Cc1ccc2cccnc2n1
372,CARBONYL,O=CC1=CN(C(=O)OCc2ccccc2)[C@@H](C(=O)OCc2ccccc2)CC1
373,CARBONYL,Cc1cc(C)c2c(c1)C(=O)C(=O)N2C(=O)OC(C)(C)C
374,CARBONYL,COC(=O)c1cc(OC)cc(OC)c1C=O
375,CARBONYL,O=Cc1ccc(C(F)(F)F)cc1N1CCc2ccccc2C1
376,CARBONYL,CCc1ccc(C=O)cc1I
377,CARBONYL,C=C[C@@H](OCOC)[C@@](O)(COCOC)[C@H](OCc1ccccc1)[C@@H](O)C=O
378,CARBONYL,C=CC[C@H](O[Si](C)(C)C(C)(C)C)[C@@H](C)CC=O
379,YLIDE,CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1C=P(c1ccccc1)(c1ccccc1)c1ccccc1
380,CARBONYL,CC(C)(C)OC(=O)N1CC[C@H](C=O)C1
381,CARBONYL,O=C(c1cc2ccccc2o1)C(F)(F)F
382,CARBONYL,CC1(C)CCC(=O)[C@@]2(C)OO[C@H]3C[C@@]12CCC3=O
383,CARBONYL,CCCCCC(=O)CCCCC
384,CARBONYL,O=Cc1nc(N2CCCC2)nn1C1CC1
385,CARBONYL,CNC(=O)c1ccc(C=O)cc1F
386,YLIDE,O=C1CC(=P(c2ccccc2)(c2ccccc2)c2ccccc2)C(=O)N1c1ccc(F)cc1
387,CARBONYL,COc1ccc2c(c1)c(C=O)cn2CCCC=O
388,CARBONYL,COc1ccc2c(c1)[C@@H](CC=O)[C@@]1(C(=O)N(C(=O)OC(C)(C)C)c3ccccc31)[C@H](CCc1ccccc1)O2
389,CARBONYL,Cn1c(C=O)cc2cc(Br)ccc21
390,CARBONYL,CC(C)(C=O)N1CCN(c2ccc(F)cc2)CC1
391,CARBONYL,CCC(=O)c1cc(Cl)c(Cl)cc1C(=O)O
392,CARBONYL,C[C@]1(C=O)C[C@@]12C(=O)N(Cc1ccccc1)c1ccccc12
393,CARBONYL,C=CCc1ccc(Cl)cc1C=O
394,CARBONYL,CC[Si](CC)(CC)O[C@@H](/C=C\Br)[C@H](C)/C=C(\C)C=O
395,CARBONYL,CN1C2CCC1CC(=O)C2
396,CARBONYL,O=CCOCc1ccccc1
397,CARBONYL,CC(C)(C)[Si](OC[C@@H]1C[C@@]1(C=O)c1ccccc1)(c1ccccc1)c1ccccc1
398,CARBONYL,CCCC(=O)c1ccccc1C(=O)O
399,CARBONYL,O=Cc1ccc(-c2cccc(Cl)c2)o1
400,CARBONYL,CC(=O)c1cc(Br)ccc1N
401,CARBONYL,O=Cc1ccc(-c2cc(-c3ccccc3)c(-c3ccccc3)c(-c3ccccc3)c2-c2ccccc2)cc1
402,CARBONYL,O=Cc1cc(Br)c2c(c1)CCN2CCCOCc1ccc([N+](=O)[O-])cc1
403,CARBONYL,C=CCn1c(-c2ccc(OCc3ccccc3)cc2C=O)cc2ccccc2c1=O
404,YLIDE,C(CC1CC1)=P(c1ccccc1)(c1ccccc1)c1ccccc1
405,CARBONYL,C[C@H](C=O)O[Si](C)(C)C(C)(C)C
406,CARBONYL,Cc1ccc(S(=O)(=O)NCCC=O)cc1
407,CARBONYL,C#CCCC(C=O)COCc1ccccc1
408,YLIDE,O=C(C=P(c1ccccc1)(c1ccccc1)c1ccccc1)OCC1CCCCO1
409,CARBONYL,Cc1ccc(S(=O)(=O)N2C(c3ccccc3)=C3C(=O)Oc4ccccc4[C@@H]3[C@H](C)[C@H]2CC=O)cc1
410,CARBONYL,COc1cc(C(=O)N(Cc2nccs2)C(CCC=O)(Cn2cccn2)C(=O)OC(C)(C)C)ccc1C(C)(C)C
411,CARBONYL,CCCc1ccc([C@H]2CC[C@H](C=O)CC2)cc1
412,CARBONYL,COC(=O)C(=[N+]=[N-])C(=O)C(F)(F)F
413,CARBONYL,O=C1CCC2(CC1)OCCO2
414,YLIDE,CC/C=C/C=P(c1ccccc1)(c1ccccc1)c1ccccc1
415,CARBONYL,O=Cc1ccc(O)c(O)c1
416,CARBONYL,COc1ccc2c(C=O)cc(=O)oc2c1
417,CARBONYL,CC(C)[C@@H]1CC[C@@]2(C=O)CCCC=C2[C@@]1(C)CCCNC(=O)OC(C)(C)C
418,CARBONYL,O=C1CCCc2ccccc21
419,CARBONYL,O=CC(c1c2c(nn1-c1ccc(Cl)cc1)CCCC2)C1CCCCC1
420,CARBONYL,C[C@@H](Cl)CC=O
421,CARBONYL,C=C(C)[C@@H]1CC=C(C=O)CC1
422,CARBONYL,Cc1c(OCc2ccccc2)c(C=O)cc2c1OCO2
423,CARBONYL,CCCCCC=O
424,CARBONYL,CCCCCCC1=CC(=O)OC1=O
425,CARBONYL,O=Cc1nc(Br)cn1C1CC1
426,YLIDE,CCC=CCCCCCCCCCC=P(c1ccccc1)(c1ccccc1)c1ccccc1
427,CARBONYL,CC(C)Oc1ccc(Br)cc1C=O
428,YLIDE,O=C(C=P(c1ccccc1)(c1ccccc1)c1ccccc1)CCc1cccc(Cl)c1
429,CARBONYL,O=C(c1ccccn1)c1cccc(-c2ccccc2)c1OCc1ccccc1
430,CARBONYL,O=Cc1nc(-c2cccc(Br)c2)cs1
431,CARBONYL,CC(=O)c1ccc(F)cc1O
432,CARBONYL,C[C@@H](C=O)[C@@H](OCc1ccccc1)C(C)(C)COCc1ccccc1
433,CARBONYL,O=C(CN1CCCN2CCCC21)c1ccccc1
434,CARBONYL,CC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC[C@@H]4C5=C(C(C)C)CC[C@]5(C=O)CC[C@@]4(C)[C@]3(C)CC[C@H]2C1(C)C
435,CARBONYL,COc1ccc2c(c1Br)C(=O)CCC2
436,CARBONYL,COc1ccc(CN(Cc2ccc(OC)cc2OC)C(=O)N[C@](C)(c2nc(Br)ccc2F)[C@@H](F)C=O)c(OC)c1
437,CARBONYL,C=CCOc1c(C)c(C)nc(C)c1C=O
438,CARBONYL,O=CC(C1CCCCC1)n1c(-c2ccc(Cl)cc2)nc2cc(F)c(F)cc21
439,CARBONYL,O=CC(CCc1ccccc1)COCc1ccccc1
440,CARBONYL,CCOC(=O)CC[C@@]12O[C@@H](OC)C[C@]1(C)C(=O)CC[C@H]2O[Si](C)(C)C(C)(C)C
441,CARBONYL,COc1cc(C=O)cc2cc(-c3ccc(C)cc3)oc12
442,CARBONYL,O=C(/C=C/S(F)(F)(F)(F)F)C1CCCCC1
443,CARBONYL,O=Cc1cn(S(=O)(=O)c2ccccc2)c2ccc(OCc3ccccc3)cc12
444,CARBONYL,O=Cc1ccc(O)c(F)c1
445,CARBONYL,CC(C)C[C@H](C=O)NC(=O)OCC1c2ccccc2-c2ccccc21
446,CARBONYL,Cc1ccc2c(c1)N(Cc1ccccc1)C(=O)C2=O
447,CARBONYL,O=Cc1cccn1CCc1ccsc1I
448,CARBONYL,O=C1[C@@H]2[C@H](Br)[C@H]1CN2C(=O)OCc1ccccc1
449,CARBONYL,COC(=O)/C(=C\CC(C)(C)CC=O)COC(C)=O
450,CARBONYL,COC(=O)c1cccc2c1c(C=O)nn2Cc1ccc(OC)cc1
451,CARBONYL,Cn1cc(OCc2ccccc2)c(=O)cc1C=O
452,CARBONYL,CC(C=O)CC(C)COCOCc1ccccc1
453,YLIDE,CCC[C@@H](C)CC=P(c1ccccc1)(c1ccccc1)c1ccccc1
454,CARBONYL,COC[C@]12CC[C@](O)(C(F)(F)F)C[C@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12
455,YLIDE,CSC=P(c1ccccc1)(c1ccccc1)c1ccccc1
456,YLIDE,CC#CCC=P(c1ccccc1)(c1ccccc1)c1ccccc1
457,CARBONYL,CC(=O)Oc1cc(C=O)ccc1C(=O)O
458,YLIDE,Fc1c(F)c(F)c(C=P(c2ccccc2)(c2ccccc2)c2ccccc2)c(F)c1F
459,CARBONYL,O=CC1=C[C@@H](c2ccccc2)C[C@@H](C[Si](c2ccccc2)(c2ccccc2)c2ccccc2)O1
460,CARBONYL,COC(=O)c1cnc(C(=O)c2cc3c(cc2C)C(C)(C)CCC3(C)C)cn1
461,CARBONYL,COC(=O)CCCC(=O)COC(C)=O
462,CARBONYL,CO[C@@H](CC1=CC(=O)OC(C)(C)O1)C[C@H]1OC(C)(C)O[C@@H]1C=O
463,CARBONYL,O=C[C@H](OCc1ccccc1)[C@@H](COCc1ccccc1)OCc1ccccc1
464,CARBONYL,C[C@]1(O)CC[C@@]2(C)C(=CC[C@@H]3[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]32)C1
465,CARBONYL,COc1ccc2ccc(C=O)c(Br)c2c1
466,CARBONYL,CO[C@@H]1[C@H]2OC(C)(C)O[C@H]2O[C@H]1C=O
467,CARBONYL,COC(=O)/C=C/C=O
468,CARBONYL,C=CC(C)(C)[C@H]1CCC(=O)[C@@]1(C)C=O
469,CARBONYL,Cn1c(C=O)c(CCNC(=O)OC(C)(C)C)c2ccccc21
470,CARBONYL,C=CC=CC=O
471,CARBONYL,O=Cc1ccc(-n2c(-c3ccccn3)nc3ccccc32)s1
472,CARBONYL,CC(C)(C)C(=C/C=C/C=O)C(C)(C)C
473,CARBONYL,CC(=O)O[C@H](C=O)CCCCOCc1ccccc1
474,YLIDE,O=C(C=P(c1ccccc1)(c1ccccc1)c1ccccc1)COCc1ccccc1
475,CARBONYL,CC[Si](CC)(CC)/C(=C/CN([C@H](CC=O)C(C)C)S(=O)(=O)c1ccc(C)cc1)CO
476,CARBONYL,O=Cc1cc(F)ccc1F
477,CARBONYL,COc1ccc(-c2ccccn2)cc1C=O
478,CARBONYL,CC(=O)O[C@H]1CCC(=O)[C@H]2CC[C@@H](Cc3ccc(F)c(F)c3)[C@@H]12
479,CARBONYL,Cc1nc(Cl)c2cc(C=O)[nH]c2c1C
480,CARBONYL,CO[C@H]1CC[C@H](C2CCC(=O)CC2)CC1
481,CARBONYL,COc1ccc2cc(C(=O)C(F)(F)F)ccc2c1
482,CARBONYL,C[C@H]1C[C@@H](CC=O)N(C(=O)OCc2ccccc2)[C@H](COCc2ccccc2)C1
483,CARBONYL,CC(C)(C)OC(=O)N1C[C@H]2O[C@H]2C[C@H]1CC=O
484,CARBONYL,CC(=O)C1=CCC(C(C)(C)C)CC1
485,CARBONYL,O=C(CC1OCCO1)C(F)(F)F
486,CARBONYL,O=CC12CCC(c3ccc(Cl)cc3)(OC1)C(Br)C2
487,CARBONYL,CC(C)(C)[Si](C)(C)OCCCC[C@H](CC=O)OCc1ccccc1
488,CARBONYL,Cc1cc(C[C@H]2CN(C(=O)OC(C)(C)C)C[C@H]2OCCCC=O)nc(NC(=O)OC(C)(C)C)c1
489,CARBONYL,CC(C)(C)OC(=O)C=O
490,CARBONYL,[N-]=[N+]=N[C@H]1CO[C@@H](CC=O)[C@@H]1OCc1ccccc1
491,CARBONYL,O=CCCCCCCCCBr
492,CARBONYL,COc1cccc2c1CC[C@@](COCc1ccccc1)([C@@H](C=O)O[Si](C)(C)C(C)(C)C)O2
493,CARBONYL,COc1ccc(COC[C@@H](C)[C@H]2OC(C)(C)O[C@@H]2C(C)=O)cc1
494,CARBONYL,C[C@H](CC#N)[C@H]1CC[C@H]2/C(=C/C=C3C[C@@H](O[Si](C)(C)C(C)(C)C)C(=O)[C@H](O[Si](C)(C)C(C)(C)C)C3)CCC[C@]12C
495,CARBONYL,C[C@H](CC=O)CO[Si](c1ccccc1)(c1ccccc1)C(C)(C)C
496,CARBONYL,CC(C)(O[Si](C)(C)C(C)(C)C)[C@@H]1CC[C@@]2(C)C(C=O)=CCC[C@@H]2O1
497,CARBONYL,COc1ccc(C=O)c([N+](=O)[O-])c1O[Si](C)(C)C(C)(C)C
498,CARBONYL,O=Cc1ccc(N(c2ccc(-c3ccc(-c4nc5ccccc5n4-c4ccccc4)cc3)cc2)c2ccc(-c3ccc(-c4nc5ccccc5n4-c4ccccc4)cc3)cc2)cc1
499,CARBONYL,CCOC(=O)C(OC)c1cc2c(c(C)c1OCc1ccccc1)O[C@]13CCC[C@@]1(O2)c1cc(C=O)ccc1C3
500,YLIDE,O=C1CC(=P(c2ccccc2)(c2ccccc2)c2ccccc2)C(=O)N1CCc1ccccc1
501,CARBONYL,COc1cc(C=O)cc2cc(-c3cccc(C(F)(F)F)c3)oc12
502,CARBONYL,C=C(C)C1(C)CCCC(=O)C1
503,CARBONYL,COc1ccc2c(c1)C(=O)C(=O)N2
504,CARBONYL,CC(C)(C)[Si](C)(C)O[C@@H](CO)[C@H](OCc1ccccc1)[C@@H](C=O)OCc1ccccc1
505,CARBONYL,CC(=O)c1cnc(N2CCN(c3nnc(Cc4ccccc4)c(C)c3C)C[C@H]2C)cn1
506,YLIDE,CCCCCCCCCCC=P(c1ccccc1)(c1ccccc1)c1ccccc1
507,CARBONYL,O=Cc1ccc(C(=O)O)cc1
508,CARBONYL,O=Cc1ccccc1N1CCc2ccccc2C1
509,CARBONYL,COc1cc2c(cc1OC)C(=O)OC2=O
510,CARBONYL,Cc1cccc2cc(CC=O)oc12
511,YLIDE,CC(C)(C)c1ccc(-c2ccc(-c3ccc(C(C)(C)C)cc3)c(C=P(c3ccccc3)(c3ccccc3)c3ccccc3)c2)cc1
512,YLIDE,O=C(C=P(c1ccccc1)(c1ccccc1)c1ccccc1)c1ccc(F)cc1F
513,CARBONYL,O=CCCCCl
514,CARBONYL,O=C1c2ccccc2CCCC1(F)F
515,CARBONYL,C[C@H](C=O)[C@H](C[N+](=O)[O-])c1ccccc1
516,CARBONYL,CC(=O)CCCC#CCCOCc1ccccc1
517,CARBONYL,C[C@H]1OCCN(C(=O)OC(C)(C)C)[C@@H]1C=O
518,YLIDE,CC(C)(C)[Si](C)(C)OCCCCCCCCCCCC=P(c1ccccc1)(c1ccccc1)c1ccccc1
519,YLIDE,ClCCOC=P(c1ccccc1)(c1ccccc1)c1ccccc1
520,CARBONYL,COCOc1ccccc1C=O
521,CARBONYL,O=Cc1ccc2c(c1)C(=O)c1ccccc1-2
522,CARBONYL,CCCc1ccc(-c2ccc([C@H]3CC[C@H](C=O)CC3)c(F)c2F)cc1
523,CARBONYL,COC(=O)CCCCC(C)=O
524,CARBONYL,CCCCCCCCCCOc1ccc(/C=C/c2ccc(C=O)cc2)cc1
525,CARBONYL,C[C@H]1OC(C)(C)O[C@H]1[C@H]1OC(C)(C)O[C@@H]1C=O
526,YLIDE,CCCCN1c2ccccc2Sc2cc(C=P(c3ccccc3)(c3ccccc3)c3ccccc3)ccc21
527,CARBONYL,C[C@@H](OC[C@@](C=O)(NC(=O)OCc1ccccc1)c1ccccc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1
528,CARBONYL,COCCn1ccc2cccc(C=O)c21
529,CARBONYL,C[Si](C)(C)C#Cc1ccc(F)cc1C=O
530,CARBONYL,C/C=C/C=O
531,CARBONYL,CC(C)COc1ccccc1C=O
532,CARBONYL,CC(C)[C@@H]1CC[C@@H](C)CC1=O
533,CARBONYL,O=CCCCCCOC1CCCCO1
534,CARBONYL,CO[C@H]1OC2CO[C@@H](c3ccccc3)OC2C(=O)[C@H]1OCc1ccccc1
535,CARBONYL,CC[C@]12CC(=O)[C@H]3[C@@H](CC=C4CC5(CC[C@@H]43)OCCO5)[C@@H]1CCC2O
536,CARBONYL,C=CCOc1ccc(C)c2c1[C@H]1CC[C@]3(C)[C@@H](C=O)CC[C@H]3[C@@H]1CC2
537,CARBONYL,O=Cc1ccn(-c2ccc(F)cn2)n1
538,YLIDE,CC(C)CCC[C@@H](C)CCC[C@@H](C)CC=P(c1ccccc1)(c1ccccc1)c1ccccc1
539,CARBONYL,O=C1Nc2ccc(Br)cc2C1=O
540,CARBONYL,O=C(c1ccc(OCCN2CCCC2)cc1)c1cccnc1
541,CARBONYL,COc1ccc(O[Si](C)(C)C(C)(C)C)c(CCC(C)=O)c1
542,CARBONYL,Cc1ccc2[nH]c(=O)c(C=O)cc2c1
543,CARBONYL,C[C@@H](CCC=O)O[Si](C)(C)C(C)(C)C
544,CARBONYL,COc1ccc(F)c(N2CCC(=O)CC2)c1
545,CARBONYL,O=C[C@H](OCc1ccccc1)[C@@H](OCc1ccccc1)[C@@H](OCc1ccccc1)[C@H](O)COCc1ccccc1
546,CARBONYL,CC(=O)OCC(=O)COC(C)=O
547,CARBONYL,COCCOCOc1ccc(C=O)cc1
548,CARBONYL,CCCCCCN(CCCCCC)c1ccc2cc(C=O)sc2c1
549,CARBONYL,O=C(C(F)(F)F)C(F)(F)F
550,YLIDE,CC(C(=O)c1ccccc1)=P(c1ccccc1)(c1ccccc1)c1ccccc1
551,CARBONYL,C[C@@H](O[Si](C)(C)C(C)(C)C)[C@H]1OC(C)(C)O[C@@]1(C)C=O
552,CARBONYL,O=C[C@@H](OCc1ccccc1)[C@@H](OCc1ccccc1)[C@H](OCc1ccccc1)[C@H](O)CO[C@H]1O[C@H](COCc2ccccc2)[C@H](OCc2ccccc2)[C@H](OCc2ccccc2)[C@H]1OCc1ccccc1
553,CARBONYL,Cc1c(C=O)nc2ccc(I)cn12
554,PHOSPHINE,CCP(c1ccccc1)c1ccccc1
555,CARBONYL,CCCCCCCn1c2ccccc2c2cc(C=O)ccc21
556,CARBONYL,CCOC(=O)CCCCCCCCCCCCCCCCC=O
557,CARBONYL,O=Cc1cc(Cl)c(Cl)cc1[N+](=O)[O-]
558,CARBONYL,COC(=O)C12CC(C)=CC(Cc3nc(OC)ccc31)C2=O
559,CARBONYL,CC[C@@H]1OC(C)(C)O[C@@H]([C@H](C)C[C@@H](C)C=O)[C@@H]1C
560,CARBONYL,COc1c(Br)c(C=O)c([N+](=O)[O-])c(Br)c1OC
561,CARBONYL,CC(=O)c1ccc([N+](=O)[O-])cc1
562,CARBONYL,C[C@H](CC=O)O[Si](C)(C)C(C)(C)C
563,CARBONYL,CCOC(=O)Cc1cc(OC)c(OC)c(OC)c1C=O
564,CARBONYL,CCOC(=O)C(=O)c1ccc(SC)cc1
565,CARBONYL,Cc1ccc(S(=O)(=O)N2[C@H](c3cccs3)[C@H](C=O)[C@H]3CC(=O)C=C[C@]32C)cc1
566,CARBONYL,Cc1ccc(S(=O)(=O)O[C@H]2CC[C@H]3[C@@H]4CC[C@H]5CC(=O)C[C@@H]5[C@H]4CC[C@]23C)cc1
567,CARBONYL,O=Cc1ccnc2c(OP(=S)(c3ccccc3)c3ccccc3)cccc12
568,CARBONYL,COc1ccc2[nH]cc(C=O)c2c1
569,CARBONYL,CC(=O)C[C@@H]1[C@@H]2CC[C@H]1c1ccccc12
570,CARBONYL,O=Cc1ccc2c(c1)CCN2CCCOCc1ccc([N+](=O)[O-])cc1
571,CARBONYL,O=CC[C@H](OCc1ccccc1)[C@H](O)COCc1ccccc1
572,YLIDE,CC=C[C@H](O[Si](C)(C)C(C)(C)C)C(C)(C)[C@H](CC=P(c1ccccc1)(c1ccccc1)c1ccccc1)O[Si](CC)(CC)CC
573,CARBONYL,CCC(=O)CCC(=O)O
574,YLIDE,O=C(C=P(c1ccccc1)(c1ccccc1)c1ccccc1)c1cccc(F)c1F
575,CARBONYL,CCCCCCCCCCCCN1c2ccc(C=O)cc2Oc2cc(-c3cc(CCCCCC)cs3)ccc21
576,CARBONYL,COc1cc(C)c2c(ccn2C(=O)OC(C)(C)C)c1C(=O)c1nc2cc(C#N)ccc2n1COCC[Si](C)(C)C
577,CARBONYL,C=Cc1c(C)c2cc3nc(c(C(=O)C(=O)OC)c4[nH]c(cc5nc(cc1[nH]2)C(C)=C5CC)c(C)c4C(=O)OC)[C@@H](CCC(=O)OC)[C@@H]3C
578,CARBONYL,O=CC[C@@H]1CCC[C@H](CCOCc2ccccc2)O1
579,CARBONYL,C#Cc1ccc([C@@H](C=O)OC2CCCCO2)cc1
580,CARBONYL,CC(C)(C)OC[C@@H](C=O)NC(=O)OCc1ccccc1
581,CARBONYL,Cc1ccc(S(=O)(=O)N2[C@H](c3ccccc3)[C@H](C=O)[C@H]3CC(=O)C=C[C@]32c2ccccc2)cc1
582,YLIDE,CC(C)(C)OC(=O)C(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1
583,CARBONYL,O=Cc1cnn(Cc2cccc(-c3ccccc3)c2)c1
584,CARBONYL,O=Cc1cc(C(=O)N(CCCCCCCN2C(=O)c3ccccc3C2=O)CCCCCCCN2C(=O)c3ccccc3C2=O)n(Cc2cccc(CO)c2)c1C#CC(O)(c1ccccc1)c1ccccc1
